product_code,category,business_line_code,business_line,sector,structure_code,factory,brand,start_production_date,end_production_date
PRD_5192,CAT_12,BLC_03,BL_07,SECTOR_02,STR_20,FACTORY_05,BRAND_03,2024-07-23,
PRD_3833,CAT_12,BLC_03,BL_07,SECTOR_02,STR_42,FACTORY_05,BRAND_03,2025-03-26,
PRD_3780,CAT_12,BLC_03,BL_07,SECTOR_02,STR_43,FACTORY_05,BRAND_03,2024-12-16,
PRD_3779,CAT_12,BLC_03,BL_07,SECTOR_02,STR_25,FACTORY_05,BRAND_03,2024-12-20,
PRD_8215,CAT_12,BLC_03,BL_07,SECTOR_02,STR_34,FACTORY_05,BRAND_03,2025-02-20,
PRD_2654,CAT_12,BLC_03,BL_07,SECTOR_02,STR_34,FACTORY_05,BRAND_03,2025-02-20,
PRD_12876,CAT_02,BLC_02,BL_02,SECTOR_02,STR_05,FACTORY_05,BRAND_03,2025-05-09,
PRD_12883,CAT_02,BLC_02,BL_02,SECTOR_02,STR_05,FACTORY_05,BRAND_03,2025-05-24,
PRD_2759,CAT_02,BLC_02,BL_02,SECTOR_02,STR_05,FACTORY_05,BRAND_03,2025-05-18,
PRD_12877,CAT_02,BLC_02,BL_02,SECTOR_02,STR_05,FACTORY_05,BRAND_03,2025-05-26,
PRD_12855,CAT_02,BLC_02,BL_02,SECTOR_02,STR_05,FACTORY_05,BRAND_03,2025-05-27,
PRD_10181,CAT_12,BLC_03,BL_07,SECTOR_02,STR_25,FACTORY_05,BRAND_03,2025-07-03,
PRD_8243,CAT_12,BLC_03,BL_07,SECTOR_02,STR_23,FACTORY_05,BRAND_03,2025-07-04,
PRD_3848,CAT_12,BLC_03,BL_07,SECTOR_02,STR_43,FACTORY_05,BRAND_03,2025-07-18,
PRD_4490,CAT_10,BLC_03,BL_06,SECTOR_04,STR_15,FACTORY_16,BRAND_03,2022-09-05,
PRD_6205,CAT_10,BLC_03,BL_06,SECTOR_04,STR_15,FACTORY_16,BRAND_03,2022-09-18,2023-07-24
PRD_1637,CAT_21,BLC_02,BL_03,SECTOR_03,STR_13,FACTORY_01,BRAND_03,2008-07-01,
PRD_3313,CAT_05,BLC_02,BL_03,SECTOR_03,STR_07,FACTORY_01,BRAND_03,2013-05-01,
PRD_9605,CAT_05,BLC_02,BL_03,SECTOR_03,STR_08,FACTORY_01,BRAND_03,2013-09-01,2023-10-16
PRD_6855,CAT_10,BLC_03,BL_06,SECTOR_04,STR_31,FACTORY_01,BRAND_03,2014-04-01,2020-11-06
PRD_1602,CAT_19,BLC_03,BL_06,SECTOR_04,STR_03,FACTORY_01,BRAND_03,2014-04-01,2020-11-05
PRD_3294,CAT_38,BLC_02,BL_03,SECTOR_05,STR_44,FACTORY_01,BRAND_03,2016-03-01,2023-02-21
PRD_3424,CAT_17,BLC_03,BL_04,SECTOR_01,STR_04,FACTORY_01,BRAND_03,2016-04-01,
PRD_9456,CAT_08,BLC_02,BL_05,SECTOR_04,STR_12,FACTORY_01,BRAND_03,2016-04-10,2020-12-10
PRD_13453,CAT_10,BLC_03,BL_06,SECTOR_04,STR_47,FACTORY_01,BRAND_03,2016-04-28,2020-09-08
PRD_14477,CAT_13,BLC_03,BL_07,SECTOR_02,STR_04,FACTORY_01,BRAND_03,2016-06-14,2023-08-07
PRD_3317,CAT_05,BLC_02,BL_03,SECTOR_03,STR_09,FACTORY_01,BRAND_03,2016-11-01,2022-08-02
PRD_6040,CAT_10,BLC_03,BL_06,SECTOR_04,STR_04,FACTORY_01,BRAND_03,2017-03-13,2020-10-12
PRD_6041,CAT_10,BLC_03,BL_06,SECTOR_04,STR_03,FACTORY_01,BRAND_03,2017-03-13,2020-10-15
PRD_1060,CAT_05,BLC_02,BL_03,SECTOR_03,STR_08,FACTORY_01,BRAND_03,2017-03-27,2022-08-02
PRD_1061,CAT_05,BLC_02,BL_03,SECTOR_03,STR_09,FACTORY_01,BRAND_03,2017-03-27,2022-08-02
PRD_10277,CAT_10,BLC_03,BL_06,SECTOR_04,STR_47,FACTORY_01,BRAND_03,2017-04-10,2020-10-15
PRD_10872,CAT_10,BLC_03,BL_06,SECTOR_04,STR_04,FACTORY_01,BRAND_03,2017-04-10,2019-11-20
PRD_6489,CAT_17,BLC_03,BL_04,SECTOR_01,STR_04,FACTORY_01,BRAND_03,2017-05-15,2023-10-16
PRD_3450,CAT_21,BLC_02,BL_03,SECTOR_03,STR_04,FACTORY_01,BRAND_03,2017-07-07,
PRD_3451,CAT_21,BLC_02,BL_03,SECTOR_03,STR_04,FACTORY_01,BRAND_03,2017-07-07,
PRD_10874,CAT_10,BLC_03,BL_06,SECTOR_04,STR_15,FACTORY_01,BRAND_03,2017-07-31,2019-08-06
PRD_9320,CAT_10,BLC_03,BL_06,SECTOR_04,STR_15,FACTORY_01,BRAND_03,2017-09-18,2019-10-07
PRD_10529,CAT_19,BLC_03,BL_06,SECTOR_04,STR_09,FACTORY_01,BRAND_03,2017-10-02,2020-11-17
PRD_10580,CAT_19,BLC_03,BL_06,SECTOR_04,STR_04,FACTORY_01,BRAND_03,2017-10-02,2020-11-16
PRD_10530,CAT_19,BLC_03,BL_06,SECTOR_04,STR_09,FACTORY_01,BRAND_03,2017-10-02,2020-11-16
PRD_8746,CAT_04,BLC_02,BL_03,SECTOR_03,STR_16,FACTORY_01,BRAND_03,2018-01-30,2024-09-05
PRD_6052,CAT_10,BLC_03,BL_06,SECTOR_04,STR_45,FACTORY_01,BRAND_03,2018-02-01,2020-07-20
PRD_10011,CAT_10,BLC_03,BL_06,SECTOR_04,STR_31,FACTORY_01,BRAND_03,2018-02-19,2021-04-16
PRD_10015,CAT_10,BLC_03,BL_06,SECTOR_04,STR_31,FACTORY_01,BRAND_03,2018-02-19,2021-04-16
PRD_0127,CAT_05,BLC_02,BL_03,SECTOR_03,STR_08,FACTORY_01,BRAND_03,2018-02-23,
PRD_2213,CAT_10,BLC_03,BL_06,SECTOR_04,STR_31,FACTORY_01,BRAND_03,2018-03-05,2020-10-21
PRD_2212,CAT_10,BLC_03,BL_06,SECTOR_04,STR_15,FACTORY_01,BRAND_03,2018-03-09,2020-11-03
PRD_6045,CAT_10,BLC_03,BL_06,SECTOR_04,STR_15,FACTORY_01,BRAND_03,2018-03-09,2020-02-26
PRD_3082,CAT_10,BLC_03,BL_06,SECTOR_04,STR_31,FACTORY_01,BRAND_03,2018-03-19,2020-10-21
PRD_6054,CAT_10,BLC_03,BL_06,SECTOR_04,STR_44,FACTORY_01,BRAND_03,2018-04-16,2021-11-03
PRD_2313,CAT_08,BLC_02,BL_05,SECTOR_04,STR_15,FACTORY_01,BRAND_03,2018-04-30,2020-12-11
PRD_3085,CAT_10,BLC_03,BL_06,SECTOR_04,STR_15,FACTORY_01,BRAND_03,2018-05-04,2020-11-03
PRD_1552,CAT_08,BLC_02,BL_05,SECTOR_04,STR_33,FACTORY_01,BRAND_03,2018-05-14,2023-05-29
PRD_14223,CAT_11,BLC_02,BL_05,SECTOR_04,STR_06,FACTORY_01,BRAND_03,2018-07-16,2020-12-11
PRD_6401,CAT_05,BLC_02,BL_03,SECTOR_03,STR_09,FACTORY_01,BRAND_03,2018-07-23,
PRD_6399,CAT_05,BLC_02,BL_03,SECTOR_03,STR_03,FACTORY_01,BRAND_03,2018-07-23,2022-11-24
PRD_2986,CAT_06,BLC_02,BL_03,SECTOR_03,STR_14,FACTORY_01,BRAND_03,2018-08-03,2021-06-15
PRD_2216,CAT_10,BLC_03,BL_06,SECTOR_04,STR_45,FACTORY_01,BRAND_03,2018-08-27,2020-11-05
PRD_9703,CAT_17,BLC_03,BL_04,SECTOR_03,STR_04,FACTORY_01,BRAND_03,2018-09-03,2023-02-07
PRD_1070,CAT_05,BLC_02,BL_03,SECTOR_03,STR_08,FACTORY_01,BRAND_03,2018-09-10,
PRD_14080,CAT_05,BLC_02,BL_03,SECTOR_03,STR_09,FACTORY_01,BRAND_03,2018-11-05,2022-08-02
PRD_6403,CAT_05,BLC_02,BL_03,SECTOR_03,STR_09,FACTORY_01,BRAND_03,2018-11-05,2022-11-24
PRD_13503,CAT_10,BLC_03,BL_06,SECTOR_04,STR_04,FACTORY_01,BRAND_03,2018-11-19,2019-11-06
PRD_13505,CAT_10,BLC_03,BL_06,SECTOR_04,STR_04,FACTORY_01,BRAND_03,2018-11-19,2019-11-06
PRD_2024,CAT_14,BLC_03,BL_04,SECTOR_03,STR_04,FACTORY_01,BRAND_03,2019-01-28,2024-03-13
PRD_3098,CAT_10,BLC_03,BL_06,SECTOR_04,STR_04,FACTORY_01,BRAND_03,2019-03-19,2020-04-14
PRD_11009,CAT_10,BLC_03,BL_06,SECTOR_04,STR_15,FACTORY_01,BRAND_03,2019-03-27,2020-02-12
PRD_11010,CAT_10,BLC_03,BL_06,SECTOR_04,STR_04,FACTORY_01,BRAND_03,2019-03-27,2020-02-12
PRD_14258,CAT_17,BLC_03,BL_04,SECTOR_03,STR_03,FACTORY_01,BRAND_03,2019-04-29,2023-02-07
PRD_2068,CAT_04,BLC_02,BL_03,SECTOR_03,STR_07,FACTORY_01,BRAND_03,2019-05-20,2024-06-25
PRD_2027,CAT_14,BLC_03,BL_04,SECTOR_03,STR_09,FACTORY_01,BRAND_03,2019-07-01,
PRD_11560,CAT_12,BLC_03,BL_07,SECTOR_02,STR_49,FACTORY_01,BRAND_03,2019-06-25,2023-11-08
PRD_11561,CAT_12,BLC_03,BL_07,SECTOR_02,STR_49,FACTORY_01,BRAND_03,2019-06-25,2023-11-08
PRD_11559,CAT_12,BLC_03,BL_07,SECTOR_02,STR_49,FACTORY_01,BRAND_03,2019-06-25,2023-05-26
PRD_13514,CAT_10,BLC_03,BL_06,SECTOR_04,STR_47,FACTORY_01,BRAND_03,2019-07-15,2020-11-16
PRD_10441,CAT_34,BLC_03,BL_04,SECTOR_03,STR_03,FACTORY_01,BRAND_03,2019-07-15,
PRD_10444,CAT_34,BLC_03,BL_04,SECTOR_03,STR_03,FACTORY_01,BRAND_03,2019-07-15,
PRD_10443,CAT_34,BLC_03,BL_04,SECTOR_03,STR_03,FACTORY_01,BRAND_03,2020-06-12,
PRD_9805,CAT_23,BLC_01,BL_01,SECTOR_01,STR_31,FACTORY_01,BRAND_03,2019-08-05,2022-07-07
PRD_14325,CAT_23,BLC_01,BL_01,SECTOR_01,STR_31,FACTORY_01,BRAND_03,2019-08-06,2021-06-18
PRD_6867,CAT_10,BLC_03,BL_06,SECTOR_04,STR_15,FACTORY_01,BRAND_03,2019-08-23,2020-11-03
PRD_2231,CAT_10,BLC_03,BL_06,SECTOR_04,STR_33,FACTORY_01,BRAND_03,2019-11-27,2020-10-28
PRD_2229,CAT_10,BLC_03,BL_06,SECTOR_04,STR_47,FACTORY_01,BRAND_03,2020-01-03,2020-11-06
PRD_1466,CAT_10,BLC_03,BL_06,SECTOR_04,STR_47,FACTORY_01,BRAND_03,2020-01-03,2020-10-23
PRD_4062,CAT_34,BLC_03,BL_04,SECTOR_03,STR_03,FACTORY_01,BRAND_03,2020-03-09,2024-04-08
PRD_4064,CAT_34,BLC_03,BL_04,SECTOR_03,STR_03,FACTORY_01,BRAND_03,2020-03-09,2024-04-08
PRD_4063,CAT_34,BLC_03,BL_04,SECTOR_03,STR_03,FACTORY_01,BRAND_03,2020-03-09,2024-04-08
PRD_3365,CAT_19,BLC_03,BL_06,SECTOR_04,STR_04,FACTORY_01,BRAND_03,2020-03-12,2020-11-04
PRD_3366,CAT_19,BLC_03,BL_06,SECTOR_04,STR_04,FACTORY_01,BRAND_03,2020-03-12,2020-11-05
PRD_10996,CAT_14,BLC_03,BL_04,SECTOR_03,STR_13,FACTORY_01,BRAND_03,2020-03-16,2024-03-13
PRD_4610,CAT_05,BLC_02,BL_03,SECTOR_03,STR_03,FACTORY_01,BRAND_03,2020-05-25,
PRD_10490,CAT_10,BLC_03,BL_06,SECTOR_04,STR_15,FACTORY_01,BRAND_03,2020-06-17,
PRD_3333,CAT_05,BLC_02,BL_03,SECTOR_03,STR_07,FACTORY_01,BRAND_03,2020-07-13,
PRD_3004,CAT_06,BLC_02,BL_03,SECTOR_03,STR_14,FACTORY_01,BRAND_03,2020-08-03,2021-07-01
PRD_3414,CAT_11,BLC_02,BL_05,SECTOR_04,STR_06,FACTORY_01,BRAND_03,2020-08-12,2023-12-23
PRD_4475,CAT_10,BLC_03,BL_06,SECTOR_04,STR_31,FACTORY_01,BRAND_03,2020-08-26,2023-11-14
PRD_8541,CAT_03,BLC_02,BL_02,SECTOR_03,STR_13,FACTORY_01,BRAND_03,2020-08-30,2023-08-07
PRD_6150,CAT_10,BLC_03,BL_06,SECTOR_04,STR_33,FACTORY_01,BRAND_03,2020-09-02,2022-11-02
PRD_6148,CAT_10,BLC_03,BL_06,SECTOR_04,STR_44,FACTORY_01,BRAND_03,2020-09-02,2021-11-18
PRD_6147,CAT_10,BLC_03,BL_06,SECTOR_04,STR_03,FACTORY_01,BRAND_03,2020-09-02,2021-11-16
PRD_13579,CAT_10,BLC_03,BL_06,SECTOR_04,STR_44,FACTORY_01,BRAND_03,2020-09-02,2023-11-02
PRD_13570,CAT_10,BLC_03,BL_06,SECTOR_04,STR_44,FACTORY_01,BRAND_03,2020-09-02,2023-12-19
PRD_4469,CAT_10,BLC_03,BL_06,SECTOR_04,STR_44,FACTORY_01,BRAND_03,2020-09-02,2023-03-24
PRD_1481,CAT_10,BLC_03,BL_06,SECTOR_04,STR_46,FACTORY_01,BRAND_03,2020-09-02,2022-05-04
PRD_2343,CAT_19,BLC_03,BL_06,SECTOR_04,STR_09,FACTORY_01,BRAND_03,2020-09-09,2022-03-29
PRD_6466,CAT_19,BLC_03,BL_06,SECTOR_04,STR_09,FACTORY_01,BRAND_03,2020-09-09,2022-03-29
PRD_2256,CAT_10,BLC_03,BL_06,SECTOR_04,STR_47,FACTORY_01,BRAND_03,2020-09-09,2022-10-06
PRD_0854,CAT_10,BLC_03,BL_06,SECTOR_04,STR_31,FACTORY_01,BRAND_03,2020-09-09,2022-04-11
PRD_2236,CAT_10,BLC_03,BL_06,SECTOR_04,STR_31,FACTORY_01,BRAND_03,2020-09-09,2022-04-11
PRD_2238,CAT_10,BLC_03,BL_06,SECTOR_04,STR_31,FACTORY_01,BRAND_03,2020-09-09,2022-04-11
PRD_4470,CAT_10,BLC_03,BL_06,SECTOR_04,STR_31,FACTORY_01,BRAND_03,2020-09-09,2022-04-11
PRD_2239,CAT_10,BLC_03,BL_06,SECTOR_04,STR_31,FACTORY_01,BRAND_03,2020-09-09,2022-05-05
PRD_13929,CAT_08,BLC_02,BL_05,SECTOR_04,STR_12,FACTORY_01,BRAND_03,2020-09-16,2022-09-12
PRD_2257,CAT_10,BLC_03,BL_06,SECTOR_04,STR_47,FACTORY_01,BRAND_03,2020-09-16,2021-11-03
PRD_2234,CAT_10,BLC_03,BL_06,SECTOR_04,STR_44,FACTORY_01,BRAND_03,2020-09-16,2023-11-14
PRD_3153,CAT_10,BLC_03,BL_06,SECTOR_04,STR_47,FACTORY_01,BRAND_03,2020-09-16,2023-09-20
PRD_10656,CAT_10,BLC_03,BL_06,SECTOR_04,STR_04,FACTORY_01,BRAND_03,2020-09-16,2021-04-16
PRD_2259,CAT_10,BLC_03,BL_06,SECTOR_04,STR_33,FACTORY_01,BRAND_03,2020-09-16,
PRD_9361,CAT_10,BLC_03,BL_06,SECTOR_04,STR_15,FACTORY_01,BRAND_03,2020-09-16,2021-11-26
PRD_2250,CAT_10,BLC_03,BL_06,SECTOR_04,STR_15,FACTORY_01,BRAND_03,2020-09-16,2021-11-26
PRD_0071,CAT_10,BLC_03,BL_06,SECTOR_04,STR_15,FACTORY_01,BRAND_03,2020-09-16,2021-11-26
PRD_2330,CAT_05,BLC_02,BL_03,SECTOR_03,STR_09,FACTORY_01,BRAND_03,2020-10-05,
PRD_9364,CAT_10,BLC_03,BL_06,SECTOR_04,STR_47,FACTORY_01,BRAND_03,2021-04-14,2021-11-26
PRD_6662,CAT_32,BLC_01,BL_01,SECTOR_01,STR_50,FACTORY_01,BRAND_03,2021-05-05,
PRD_10071,CAT_19,BLC_03,BL_06,SECTOR_04,STR_09,FACTORY_01,BRAND_03,2021-04-19,
PRD_10073,CAT_19,BLC_03,BL_06,SECTOR_04,STR_09,FACTORY_01,BRAND_03,2021-03-29,
PRD_6414,CAT_05,BLC_02,BL_03,SECTOR_03,STR_03,FACTORY_01,BRAND_03,2021-06-14,
PRD_5980,CAT_06,BLC_02,BL_03,SECTOR_03,STR_14,FACTORY_01,BRAND_03,2021-06-28,
PRD_5987,CAT_06,BLC_02,BL_03,SECTOR_03,STR_14,FACTORY_01,BRAND_03,2021-08-09,2023-02-02
PRD_11602,CAT_12,BLC_03,BL_07,SECTOR_02,STR_15,FACTORY_01,BRAND_03,2021-08-27,
PRD_6418,CAT_05,BLC_02,BL_03,SECTOR_03,STR_09,FACTORY_01,BRAND_03,2021-08-30,
PRD_6421,CAT_05,BLC_02,BL_03,SECTOR_03,STR_07,FACTORY_01,BRAND_03,2021-10-04,2023-02-06
PRD_3340,CAT_05,BLC_02,BL_03,SECTOR_03,STR_08,FACTORY_01,BRAND_03,2021-12-13,
PRD_5992,CAT_06,BLC_02,BL_03,SECTOR_03,STR_14,FACTORY_01,BRAND_03,2023-06-13,
PRD_2276,CAT_10,BLC_03,BL_06,SECTOR_04,STR_47,FACTORY_01,BRAND_03,2022-01-19,2023-11-14
PRD_1432,CAT_06,BLC_02,BL_03,SECTOR_03,STR_01,FACTORY_01,BRAND_03,2022-02-28,
PRD_1594,CAT_05,BLC_02,BL_03,SECTOR_03,STR_03,FACTORY_01,BRAND_03,2022-03-28,
PRD_9375,CAT_10,BLC_03,BL_06,SECTOR_04,STR_31,FACTORY_01,BRAND_03,2022-03-30,2023-10-26
PRD_0918,CAT_10,BLC_03,BL_06,SECTOR_04,STR_31,FACTORY_01,BRAND_03,2022-04-06,2023-10-26
PRD_1109,CAT_19,BLC_03,BL_06,SECTOR_04,STR_30,FACTORY_01,BRAND_03,2022-04-13,2023-12-01
PRD_2367,CAT_17,BLC_03,BL_04,SECTOR_01,STR_04,FACTORY_01,BRAND_03,2022-05-09,
PRD_13729,CAT_10,BLC_03,BL_06,SECTOR_04,STR_47,FACTORY_01,BRAND_03,2022-06-22,2023-11-02
PRD_10852,CAT_06,BLC_02,BL_03,SECTOR_03,STR_14,FACTORY_01,BRAND_03,2022-06-13,
PRD_2167,CAT_06,BLC_02,BL_03,SECTOR_03,STR_14,FACTORY_01,BRAND_03,2022-06-27,
PRD_6504,CAT_17,BLC_03,BL_04,SECTOR_01,STR_13,FACTORY_01,BRAND_03,2022-06-27,
PRD_4385,CAT_06,BLC_02,BL_03,SECTOR_03,STR_14,FACTORY_01,BRAND_03,2022-08-08,
PRD_6507,CAT_17,BLC_03,BL_04,SECTOR_01,STR_03,FACTORY_01,BRAND_03,2022-11-21,
PRD_6506,CAT_17,BLC_03,BL_04,SECTOR_01,STR_04,FACTORY_01,BRAND_03,2023-01-02,
PRD_10076,CAT_19,BLC_03,BL_06,SECTOR_04,STR_09,FACTORY_01,BRAND_03,2022-12-05,
PRD_10077,CAT_19,BLC_03,BL_06,SECTOR_04,STR_09,FACTORY_01,BRAND_03,2022-12-05,
PRD_6508,CAT_17,BLC_03,BL_04,SECTOR_01,STR_04,FACTORY_01,BRAND_03,2023-01-16,
PRD_2177,CAT_06,BLC_02,BL_03,SECTOR_03,STR_14,FACTORY_01,BRAND_03,2022-12-26,
PRD_2178,CAT_06,BLC_02,BL_03,SECTOR_03,STR_14,FACTORY_01,BRAND_03,2023-02-13,
PRD_11736,CAT_06,BLC_02,BL_03,SECTOR_03,STR_09,FACTORY_01,BRAND_03,2023-03-20,
PRD_4185,CAT_04,BLC_02,BL_03,SECTOR_03,STR_07,FACTORY_01,BRAND_03,2023-02-27,
PRD_4189,CAT_04,BLC_02,BL_03,SECTOR_03,STR_07,FACTORY_01,BRAND_03,2023-05-11,
PRD_6207,CAT_10,BLC_03,BL_06,SECTOR_04,STR_50,FACTORY_01,BRAND_03,2023-03-20,
PRD_10305,CAT_10,BLC_03,BL_06,SECTOR_04,STR_47,FACTORY_01,BRAND_03,2023-04-17,2023-11-14
PRD_4704,CAT_19,BLC_03,BL_06,SECTOR_04,STR_10,FACTORY_01,BRAND_03,2023-04-24,
PRD_4705,CAT_19,BLC_03,BL_06,SECTOR_04,STR_10,FACTORY_01,BRAND_03,2023-04-24,
PRD_0566,CAT_13,BLC_03,BL_07,SECTOR_02,STR_13,FACTORY_01,BRAND_03,2023-07-03,
PRD_1987,CAT_13,BLC_03,BL_07,SECTOR_02,STR_13,FACTORY_01,BRAND_03,2023-07-18,
PRD_7740,CAT_05,BLC_02,BL_03,SECTOR_03,STR_09,FACTORY_01,BRAND_03,2023-05-15,
PRD_14304,CAT_21,BLC_02,BL_03,SECTOR_03,STR_03,FACTORY_01,BRAND_03,2023-05-15,
PRD_4410,CAT_06,BLC_02,BL_03,SECTOR_03,STR_14,FACTORY_01,BRAND_03,2023-06-03,
PRD_1985,CAT_13,BLC_03,BL_07,SECTOR_02,STR_13,FACTORY_01,BRAND_03,2023-08-02,
PRD_11627,CAT_12,BLC_03,BL_07,SECTOR_02,STR_37,FACTORY_01,BRAND_03,2023-06-01,
PRD_11630,CAT_12,BLC_03,BL_07,SECTOR_02,STR_37,FACTORY_01,BRAND_03,2023-06-01,
PRD_11628,CAT_12,BLC_03,BL_07,SECTOR_02,STR_37,FACTORY_01,BRAND_03,2023-06-01,
PRD_11706,CAT_04,BLC_02,BL_03,SECTOR_03,STR_16,FACTORY_01,BRAND_03,2023-04-18,
PRD_4644,CAT_05,BLC_02,BL_03,SECTOR_03,STR_08,FACTORY_01,BRAND_03,2023-06-30,
PRD_11626,CAT_12,BLC_03,BL_07,SECTOR_02,STR_37,FACTORY_01,BRAND_03,2023-06-19,
PRD_11623,CAT_12,BLC_03,BL_07,SECTOR_02,STR_37,FACTORY_01,BRAND_03,2023-06-19,
PRD_11634,CAT_12,BLC_03,BL_07,SECTOR_02,STR_37,FACTORY_01,BRAND_03,2023-06-19,
PRD_3035,CAT_06,BLC_02,BL_03,SECTOR_03,STR_14,FACTORY_01,BRAND_03,2023-06-15,
PRD_9708,CAT_17,BLC_03,BL_04,SECTOR_01,STR_04,FACTORY_01,BRAND_03,2023-11-20,
PRD_1020,CAT_08,BLC_02,BL_05,SECTOR_04,STR_32,FACTORY_01,BRAND_03,2023-06-26,
PRD_11789,CAT_19,BLC_03,BL_06,SECTOR_04,STR_09,FACTORY_01,BRAND_03,2023-07-03,
PRD_13775,CAT_10,BLC_03,BL_06,SECTOR_04,STR_44,FACTORY_01,BRAND_03,2023-07-07,
PRD_11788,CAT_19,BLC_03,BL_06,SECTOR_04,STR_09,FACTORY_01,BRAND_03,2023-07-14,
PRD_14237,CAT_11,BLC_02,BL_05,SECTOR_04,STR_16,FACTORY_01,BRAND_03,2023-08-28,
PRD_11754,CAT_10,BLC_03,BL_06,SECTOR_04,STR_31,FACTORY_01,BRAND_03,2023-09-14,
PRD_7744,CAT_05,BLC_02,BL_03,SECTOR_03,STR_07,FACTORY_01,BRAND_03,2023-09-22,
PRD_9265,CAT_06,BLC_02,BL_03,SECTOR_03,STR_14,FACTORY_01,BRAND_03,2024-07-08,
PRD_1022,CAT_08,BLC_02,BL_05,SECTOR_04,STR_33,FACTORY_01,BRAND_03,2023-09-30,
PRD_1572,CAT_08,BLC_02,BL_05,SECTOR_04,STR_15,FACTORY_01,BRAND_03,2023-10-09,
PRD_11755,CAT_10,BLC_03,BL_06,SECTOR_04,STR_31,FACTORY_01,BRAND_03,2023-10-16,
PRD_11752,CAT_10,BLC_03,BL_06,SECTOR_04,STR_31,FACTORY_01,BRAND_03,2023-10-16,
PRD_11753,CAT_10,BLC_03,BL_06,SECTOR_04,STR_31,FACTORY_01,BRAND_03,2023-10-16,
PRD_6210,CAT_10,BLC_03,BL_06,SECTOR_04,STR_45,FACTORY_01,BRAND_03,2023-10-19,
PRD_3394,CAT_19,BLC_03,BL_06,SECTOR_04,STR_08,FACTORY_01,BRAND_03,2023-10-26,
PRD_3395,CAT_19,BLC_03,BL_06,SECTOR_04,STR_08,FACTORY_01,BRAND_03,2023-10-26,
PRD_3396,CAT_19,BLC_03,BL_06,SECTOR_04,STR_08,FACTORY_01,BRAND_03,2023-10-26,
PRD_0965,CAT_10,BLC_03,BL_06,SECTOR_04,STR_44,FACTORY_01,BRAND_03,2023-09-20,
PRD_13807,CAT_10,BLC_03,BL_06,SECTOR_04,STR_47,FACTORY_01,BRAND_03,2023-12-18,
PRD_13808,CAT_10,BLC_03,BL_06,SECTOR_04,STR_47,FACTORY_01,BRAND_03,2023-12-18,
PRD_13803,CAT_10,BLC_03,BL_06,SECTOR_04,STR_47,FACTORY_01,BRAND_03,2023-12-18,
PRD_0968,CAT_10,BLC_03,BL_06,SECTOR_04,STR_47,FACTORY_01,BRAND_03,2024-01-31,
PRD_4508,CAT_10,BLC_03,BL_06,SECTOR_04,STR_12,FACTORY_01,BRAND_03,2024-03-01,
PRD_4522,CAT_10,BLC_03,BL_06,SECTOR_04,STR_12,FACTORY_01,BRAND_03,2024-03-01,
PRD_4707,CAT_19,BLC_03,BL_06,SECTOR_04,STR_10,FACTORY_01,BRAND_03,2024-03-01,
PRD_3402,CAT_19,BLC_03,BL_06,SECTOR_04,STR_08,FACTORY_01,BRAND_03,2024-03-07,
PRD_1170,CAT_21,BLC_02,BL_03,SECTOR_03,STR_04,FACTORY_01,BRAND_03,2024-05-30,
PRD_3481,CAT_21,BLC_02,BL_03,SECTOR_03,STR_03,FACTORY_01,BRAND_03,2024-05-30,
PRD_9299,CAT_06,BLC_02,BL_03,SECTOR_03,STR_14,FACTORY_01,BRAND_03,2024-07-01,
PRD_14013,CAT_08,BLC_02,BL_05,SECTOR_04,STR_12,FACTORY_01,BRAND_03,2024-05-16,
PRD_11791,CAT_19,BLC_03,BL_06,SECTOR_04,STR_09,FACTORY_01,BRAND_03,2024-05-16,
PRD_13834,CAT_10,BLC_03,BL_06,SECTOR_04,STR_47,FACTORY_01,BRAND_03,2024-08-22,
PRD_3829,CAT_12,BLC_03,BL_07,SECTOR_02,STR_05,FACTORY_01,BRAND_03,2024-09-08,
PRD_1904,CAT_12,BLC_03,BL_07,SECTOR_02,STR_20,FACTORY_01,BRAND_03,2024-09-12,
PRD_2649,CAT_12,BLC_03,BL_07,SECTOR_02,STR_21,FACTORY_01,BRAND_03,2024-10-21,
PRD_4685,CAT_05,BLC_02,BL_03,SECTOR_03,STR_07,FACTORY_01,BRAND_03,2024-11-28,
PRD_4683,CAT_05,BLC_02,BL_03,SECTOR_03,STR_07,FACTORY_01,BRAND_03,2024-11-28,
PRD_14308,CAT_21,BLC_02,BL_03,SECTOR_03,STR_04,FACTORY_01,BRAND_03,2025-05-27,
PRD_3406,CAT_19,BLC_03,BL_06,SECTOR_04,STR_30,FACTORY_01,BRAND_03,2025-01-09,
PRD_1120,CAT_19,BLC_03,BL_06,SECTOR_04,STR_08,FACTORY_01,BRAND_03,2025-01-09,
PRD_2351,CAT_19,BLC_03,BL_06,SECTOR_04,STR_08,FACTORY_01,BRAND_03,2025-01-09,
PRD_3407,CAT_19,BLC_03,BL_06,SECTOR_04,STR_30,FACTORY_01,BRAND_03,2025-01-09,
PRD_9751,CAT_21,BLC_02,BL_03,SECTOR_03,STR_04,FACTORY_01,BRAND_03,2025-01-25,
PRD_0394,CAT_12,BLC_03,BL_07,SECTOR_02,STR_05,FACTORY_01,BRAND_03,2025-02-25,
PRD_3411,CAT_19,BLC_03,BL_06,SECTOR_04,STR_09,FACTORY_01,BRAND_03,2025-02-20,
